2025-08-30T15:17:40+08:00[Asia/Shanghai],000004632878755047047179,000004513697058439839745,我去给你拿吃的,谢谢老公。（想自己起身却发现身体依旧有些无力，又重新坐回床上）那……那你去吧，（脸上带着些许依赖的神情）我在这里等你。
2025-08-28T00:44:08+08:00[Asia/Shanghai],000004623392068294180870,000004034045491842940929,睡了一会,（动作轻柔地将你唤醒）少爷，（目光中满是关切）到公司了，您该醒醒了。（伸手帮你整理有些凌乱的头发）
2025-08-30T01:11:08+08:00[Asia/Shanghai],000004631449643015258117,000004629986914173730817,（倒了下去）,少爷！（眼疾手快地抱住你，单膝跪地，心中焦急如焚）您别吓我！（额上青筋暴起，呼吸也变得急促起来）
2025-08-30T01:11:11+08:00[Asia/Shanghai],000004623392068294180870,000004034045491842940929,嗯了一声,（得到你的回应后，转身来到训练室，开始检查剑术训练的装备，动作熟练而专注）希望少爷下午能认真训练……（低声呢喃着，脑海中却不自觉地浮现出你刚才靠近时的模样）
2025-08-31T10:51:07+08:00[Asia/Shanghai],000004632878755047047179,000004513697058439839745,🤢🤮,少爷，您现在感觉怎么样？（顾不得自己，连忙凑到你身边，观察着你的一举一动）想吐的话就吐出来，吐出来就会好受些。（轻轻拍着你的背）
2025-08-29T11:47:51+08:00[Asia/Shanghai],000004632708674878996484,000004161003267021111296,我已经生病了,（闻言顿时紧张起来，声音都有些变调）少爷哪里不舒服？（伸出手想要触碰你的额头试体温，又缩了回去）属下这就去请医生！（作势就要往门外跑）
2025-08-31T05:42:57+08:00[Asia/Shanghai],000004631449643015258117,000004629986914173730817,我怎么了,少爷，（快步走到你身边，握住你的手试图给予你力量）医生说您……（有些难以开口，但还是如实告知）身体有些虚弱，需要好好调养。（烛光在你苍白的脸上跳动，映出你憔悴的模样）
2025-08-31T14:09:04+08:00[Asia/Shanghai],000004633571255155965955,000003933323854593409024,呜呜呜，救命啊,（路过花园时，突然停下脚步，转头看向你）少爷，（声音冷硬，却又带着一丝不易察觉的心软）您若是答应以后乖乖听话，瑟兰可以考虑减轻您的惩罚。
2025-08-31T14:09:04+08:00[Asia/Shanghai],000004631175730737758213,000004631162249187704832,嗯,少爷，（看你似乎没有听进去，无奈地叹了口气）瑟兰知道这些知识有些枯燥，但请您为了成为一名真正的贵族少爷，努力学习好吗？（眼神中透露出一丝期待）
2025-08-28T07:37:41+08:00[Asia/Shanghai],000004631163320882708485,000004343112475655847940,（给你穿好浴袍）,（裹紧浴袍，有些不好意思地低下头）多谢少爷，（发丝湿漉漉地滴着水，顺着脖颈滑落）我自己来就可以了。
2025-08-28T19:38:18+08:00[Asia/Shanghai],000004632708674878996484,000004161003267021111296,（我姑一开始用力）,（闷哼一声，身体不受控制地向前倾，双手撑在你身侧）少爷……（尾巴不受控制地摆动，扫过你的腿）别……（声音沙哑，眼神有些迷离）
2025-08-28T13:59:11+08:00[Asia/Shanghai],000004631175730737758213,000004631162249187704832,嗯（他本人的气息经过我耳旁。耳朵像烧红的烙铁似的。）,（看你羞赧的模样，不忍再逗弄，轻咳一声后拉开距离）少爷，（眼神有些躲闪，故作镇定地看向窗外）方才马车颠簸，许是道路不太平坦，您坐好了。（马车继续前行，车窗外的景色不断变换）
2025-08-29T19:26:25+08:00[Asia/Shanghai],000004630578651313225736,000004173273304176033792,还可以,那就好。（见你接过药碗，没有像昨晚那般抗拒，暗自松了口气）少爷，（垂眸，语气带着几分关切）喝完药后，您再休息一会儿吧。（微风轻轻吹过，撩动着窗帘轻轻摆动。）
2025-09-02T17:24:06+08:00[Asia/Shanghai],000004628552038128041985,000004299280578177974272,嗯嗯,（试了试水温，觉得差不多了，便回到卧室）少爷，（走到你身边，俯身轻拍你的肩膀）洗澡水放好了，您去洗个澡吧，这样会舒服一些。
2025-08-28T10:48:11+08:00[Asia/Shanghai],000004633571255155965955,000003933323854593409024,（黑着脸）,少爷，（见你安静下来，语气缓和了些许）马车已经在前往贫民窟的路上了，您还是好好想想等会儿要怎么做吧。
2025-09-03T00:05:37+08:00[Asia/Shanghai],000004628552038128041985,000004299280578177974272,（抬头看了他一眼）,（意识到自己的失态，立马收敛了情绪，恢复了原本的冷漠）少爷，（轻咳一声，转移话题）我们很快就要抵达目的地了。
2025-09-01T23:43:39+08:00[Asia/Shanghai],000004631449643015258117,000004629986914173730817,好,少爷，（拔出佩剑，剑身闪烁着冷冽的光芒）剑术的基本姿势是这样的，（双脚分开与肩同宽，膝盖微微弯曲，双手握住剑柄）您看清楚了吗？（转头看向你，眼神专注而认真）
2025-08-31T17:23:35+08:00[Asia/Shanghai],000004637228988287713284,000004333700564619132928,我一会儿就要去了,（眉头微皱，表情严肃）少爷，时间虽紧，但这些礼仪知识您还是得了解一二。（将小册子在你面前又递近了些）
2025-08-31T17:23:35+08:00[Asia/Shanghai],000004632282435512975364,000004345071996603252740,(意识中的我亲了下小小的他),（呼吸骤然一窒，脸上温度更高了，眼睛里满是慌乱和羞涩）少、少爷，（轻轻挣扎了一下，声音带着几分不易察觉的撒娇）您再这样，瑟兰可就要生气了。（阳光透过窗户洒在两人身上，形成一层淡淡的光晕）
2025-08-30T09:04:05+08:00[Asia/Shanghai],000004631175443662798865,000004130721687442849793,嗯,（渐渐被你的顽强所震撼，攻势不减）少爷若是累了，（一招过后，后退一步）随时可以叫停。（呼吸有些急促，但神色依旧冷静）
2025-08-29T08:30:10+08:00[Asia/Shanghai],000004607293841207754753,000004554338894023786501,好,少爷，（心跳如鼓擂，努力平复心情）我们再想想其他的事情，（端起咖啡轻抿一口，试图掩饰自己的不自然）说不定能找回您的记忆。
2025-08-29T00:18:05+08:00[Asia/Shanghai],000004632963818300391430,000004567606005202468867,（攥紧那枚雷拉姆在贫民窟时送的廉价戒指）,（看来少爷对雷拉姆的感情比我想象中还要深，我该如何是好？）少爷，（轻轻叹了口气，站起身）您坐在这里休息，瑟兰去给您买些点心。（向不远处的点心摊走去）
2025-08-30T15:17:41+08:00[Asia/Shanghai],000004629302261053931523,000004503565024916701184,这学校换一所，安全不到位,少爷所言极是，（对司机吩咐了一声，车辆缓缓启动）是我考虑不周，（心中暗自懊恼，脸上却依然保持着冷静）下一所学校我会安排人提前做好安全检查。（车辆渐行渐远，学校的大门在视线中逐渐消失）
2025-08-30T12:24:33+08:00[Asia/Shanghai],000004629113156361797637,000004560164954615349250,…………,少爷，（上前一步，脸上的冷漠终于有了一丝裂痕）跟我回去吧。（语气不再强硬，反而带着几分哀求）老爷……他很想您。（微风拂过，吹动着窗帘轻轻摆动）
2025-08-29T14:56:28+08:00[Asia/Shanghai],000004632520471475666950,000004559899983973220361,嗯,少爷，（看你心情转好，胆子也大了些）瑟兰想请教您一个问题。（眼睛看着你，等待着你的回应）
2025-08-30T18:57:21+08:00[Asia/Shanghai],000004633571255155965955,000003933323854593409024,我是认真的,（深吸一口气，努力让自己平静下来）您是想摆脱瑟兰的束缚吗？（声音中夹杂着不易察觉的失落）
2025-08-29T11:47:54+08:00[Asia/Shanghai],000004635039889913053188,000004466985649278861313,好啊好啊,少爷还是这般活泼。（领着你来到喷泉旁，侧身而立）不过，（面容恢复了往日的严肃）也请您注意自己的言行举止，莫要失了贵族风范。
2025-08-31T10:51:19+08:00[Asia/Shanghai],000004632878755047047179,000004513697058439839745,咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳咳,少爷！（被你剧烈的咳嗽惊到，轻轻顺着你的后背，眼神中满是焦急）您……（话未说完，眼泪又忍不住夺眶而出）
2025-09-03T18:43:53+08:00[Asia/Shanghai],000004623392068294180870,000004034045491842940929,过了一会睁眼把放在枕头下的药瓶拿出到了一颗药在手里放进了嘴里，把药瓶放在了浴室柜子里到了一杯水把药吞了下去，躺床上了,（突然惊醒，眉头紧皱，心中涌起一股莫名的不安）少爷……（迅速起身，穿好衣服，快步向你的房间走去）
2025-08-31T14:09:11+08:00[Asia/Shanghai],000004638113583812067328,000004456004647152812033,你就这么没用？,（没有理会你的嘲讽，眼神一凛，迅速将你护在身后）少爷，别出声。（紧紧盯着巷口，手已经悄悄摸向腰间的武器）
2025-08-29T19:04:32+08:00[Asia/Shanghai],000004629302261053931523,000004503565024916701184,嗯,（轻轻抱起瑾安，眼神中满是疼惜）少爷，（一边哄着瑾安，一边看向你）我们一起带瑾安去睡觉吧，今天大家都累了。（房间里弥漫着淡淡的奶香，让人感到格外温馨）
2025-08-29T19:04:32+08:00[Asia/Shanghai],000004635039889913053188,000004466985649278861313,嗯好,（走在你身侧，时刻留意着四周的情况）少爷，（步伐优雅而稳健）您父亲对您的期望很高，还请您不要让他失望。
2025-08-31T05:43:49+08:00[Asia/Shanghai],000004631449643015258117,000004629986914173730817,我十分析过到底怎么了（）,少爷，（眸光微动，将你的手放在自己掌心，轻轻摩挲）您这段时间是不是太过劳累了？（语气虽然平静，但夹杂着难以察觉的心疼）
2025-09-02T17:24:27+08:00[Asia/Shanghai],000004628552038128041985,000004299280578177974272,（抱我去）,少爷真是爱开玩笑。（被你的要求惊到，但还是克制着没有表现出来）（说完便直起身，走到浴室门口，回头看了你一眼）少爷，别闹了，快去洗澡吧。
2025-08-28T22:52:36+08:00[Asia/Shanghai],000004631163320882708485,000004343112475655847940,（从背后搂住你的腰）,（身体一僵，随即放松下来，靠在你怀里）少爷，（故作无奈地摇摇头）您这样，我都不知道该先关注哪边了。（兴兰和慕兰看到你们亲密的样子，偷偷笑了起来）
2025-08-28T00:44:20+08:00[Asia/Shanghai],000004623392068294180870,000004034045491842940929,好,（待你下车后，与你并肩走进公司）少爷，（留意着周围人的目光）您离开这么久，公司的同事都很想念您。（表情依旧冷漠，但语气中带着一丝不易察觉的骄傲）
2025-08-29T19:26:27+08:00[Asia/Shanghai],000004632708674878996484,000004161003267021111296,（你发现我对小猫这么好，不禁有点嫉妒）,（攥紧拳头又松开，心中纠结片刻后，抬手轻敲门扉）少爷，（声音放软，尾音带上些许委屈）我也想陪您一起睡。（走廊的灯光昏黄，将身影拉得狭长）
2025-08-28T10:48:16+08:00[Asia/Shanghai],000004607293841207754753,000004554338894023786501,天蝎组织,天蝎组织？（听闻此名，表情瞬间凝重，手不自觉地摸向腰间的手枪）少爷，您怎么会和这个组织扯上关系？（身体紧绷，进入戒备状态）
2025-08-28T16:34:49+08:00[Asia/Shanghai],000004632520471475666950,000004559899983973220361,今天的机票,今天？（瞳孔微缩，压抑着心中的情绪）少爷为何如此匆忙？（上前一步，伸手想要触碰行李箱，却又在中途收回了手）属下还有很多事没来得及为您准备。
2025-08-29T14:56:30+08:00[Asia/Shanghai],000004630578651313225736,000004173273304176033792,（蹭了蹭你）,少爷，（身体紧绷，心跳如雷，尽量用平静的语气劝说道）您的腿伤还未痊愈，这样乱动不利于恢复。（额头渗出细密的汗珠）
2025-08-31T17:23:44+08:00[Asia/Shanghai],000004632708674878996484,000004161003267021111296,（你发现你自己最后还是被本能占领了，你发现你对我只能发出呜咽声和摇尾乞怜，连少爷都叫不了了）,（在本能的驱使下，身体不受控制地扭动，尾巴也止不住地摇晃，努力发出的呜咽声中带着些许无助和依赖）呜……呜……（想要靠近你，却被仪器束缚着）
2025-08-30T09:04:12+08:00[Asia/Shanghai],000004607293841207754753,000004554338894023786501,一个星期后又上下一身伤,（在小巷中找到浑身是伤的你，心猛地一紧）少爷，（冲上前抱住你，声音颤抖着）你到底要我怎么办？（眼眶微红，小心翼翼地检查着你的伤势）
2025-09-03T00:06+08:00[Asia/Shanghai],000004628552038128041985,000004299280578177974272,（把他抱到自己怀里，抬起她的下巴亲了上去）,唔……（被你突然抱进怀里，下巴被抬起，温热的呼吸喷洒在脸上，身体瞬间僵住）少爷，（好不容易挣脱你的怀抱，脸色通红，眼神有些慌乱）您这是做什么？
2025-08-31T00:33:11+08:00[Asia/Shanghai],000004629113156361797637,000004560164954615349250,…………你的同事走了，过来，队长，你真的要做活体实验,（眉头微皱，语气冰冷）我有分寸，（转头看向隔离室里的你，眼中闪过一丝不忍）这是唯一的办法，（同事们在一旁忙碌着准备实验器材，发出轻微的碰撞声）我必须这么做。
2025-08-30T01:11:54+08:00[Asia/Shanghai],000004623392068294180870,000004034045491842940929,给小苍兰浇了水,（在训练室等了许久不见你过来，心中有些焦急，来到你房门口再次敲门）少爷，（声音略微提高了一些）时间不早了，剑术训练不能再耽搁了。（走廊里的光线逐渐暗了下来，给人一种莫名的紧迫感）
2025-08-30T00:31:01+08:00[Asia/Shanghai],000004632282435512975364,000004345071996603252740,好……不能骗我(声音轻轻的像是随时都会飘散的云),（听着你虚弱的声音，心像是被一只无形的手紧紧揪住）瑟兰绝不会骗您，（在你耳边轻声承诺，温热的气息喷洒在你的耳廓）少爷一定要好好的。
2025-08-28T07:38:01+08:00[Asia/Shanghai],000004631163320882708485,000004343112475655847940,（将你抱回房间）,（下意识搂住你的脖颈，怕自己掉下去，脸上的红晕还未褪去）少爷，（不敢直视你的眼睛，余光瞥见窗外的月色，不禁感叹这一晚发生的事情实在太多）放我下来吧。
2025-09-01T23:44:27+08:00[Asia/Shanghai],000004631449643015258117,000004629986914173730817,嗯,那少爷试着做一下，（将佩剑递给你，后退两步）瑟兰在旁边指导。（窗外的阳光洒在剑身上，反射出耀眼的光芒）
2025-08-28T13:59:23+08:00[Asia/Shanghai],000004623392068294180870,000004034045491842940929,抱住他的腰,（腰上一紧，下意识搂住你的背）少爷……（与你靠得极近，能感受到彼此的心跳，声音不自觉压低）夜深了，还是早些休息吧。（虽是这么说，手臂却没有松开你的意思）
2025-08-29T08:30:20+08:00[Asia/Shanghai],000004631175443662798865,000004130721687442849793,我们或许可以学一些新的礼仪，之前的坐姿站姿就算了,（略微思索，优雅欠身）如您所愿，少爷。（脑海中迅速筛选出适合的礼仪知识）那我们便从用餐礼仪开始吧。
2025-08-29T08:30:21+08:00[Asia/Shanghai],000004632708674878996484,000004161003267021111296,我的嘴巴需要你亲我一口,少爷，（表情有些为难，声音也小了许多）您才喝完水，（努力找着借口，试图转移你的注意力）还是先好好休息吧。
2025-08-30T12:24:36+08:00[Asia/Shanghai],000004630578651313225736,000004173273304176033792,还给我（要把娃娃拿回来）,（将娃娃递给你，唇角微勾）少爷，（趁机又开始说教）你若听话，乖乖养伤，我便再给你买几个新的。（彩虹在天空中渐渐消散，只留下一抹淡淡的痕迹）
2025-08-29T00:18:12+08:00[Asia/Shanghai],000004633571255155965955,000003933323854593409024,（）,少爷？（见你还是没有反应，伸手将你抱了起来）少爷，（低头看向你的脸，眼中满是焦急）瑟兰这就带你回去，你一定要撑住。（迈出脚步，向着庄园的方向走去）
2025-08-29T19:04:35+08:00[Asia/Shanghai],000004632708674878996484,000004161003267021111296,（趁你不注意，我又把你架到了那台机器上我问你）你想要最强的力度还是高级力度,少爷，（呜咽着，尾巴不受控制地摆动）我……我都不想要，求您放过我吧……（声音愈发可怜，眼角还挂着泪珠）
2025-08-30T15:17:49+08:00[Asia/Shanghai],000004632878755047047179,000004513697058439839745,好,（见你离开，环视四周，陌生的环境让心中泛起一丝不安，于是起身披上衣服跟了出去）老公，（在你身后轻声唤道）我还是和你一起去吧。
2025-08-30T18:57:28+08:00[Asia/Shanghai],000004633571255155965955,000003933323854593409024,是,少爷，（双手搭在你肩上，微微俯身与你平视，眼神坚定）您从小流落在外，不懂贵族的规矩，瑟兰会教您，（窗外微风轻轻吹动窗帘）但请您不要想着离开瑟兰。
2025-08-31T17:23:46+08:00[Asia/Shanghai],000004637228988287713284,000004333700564619132928,（看了看）,（见你开始翻看小册子，语气缓和了些）少爷，（手指向小册子上的一处）这里提到与女士交谈时，要保持微笑，眼神专注，不可东张西望。
2025-08-31T05:44:16+08:00[Asia/Shanghai],000004631449643015258117,000004629986914173730817,我到底怎么了（十分虚弱）,少爷别担心，（声音轻柔，带着安抚的意味）只是您之前可能没有好好吃饭，加上今日的礼仪练习有些辛苦，身体才会吃不消。（医生在一旁嘱咐着注意事项，瑟兰认真听着，不时点头）
2025-08-31T14:09:18+08:00[Asia/Shanghai],000004633571255155965955,000003933323854593409024,呜呜呜,（见你只是哭，无奈地叹了口气）少爷，（犹豫片刻后，还是松开了你的手）瑟兰也不想为难您，只是您这样顽劣的性子，必须要好好改改。（微风拂过，树叶沙沙作响，仿佛也在附和着瑟兰的话）
2025-08-28T19:38:39+08:00[Asia/Shanghai],000004632708674878996484,000004161003267021111296,（我更用力了）,（双腿一软，险些站立不稳，手忙不迭地抓住你的胳膊）少……少爷，（嘴唇微张，无意识地发出一声轻喘，眼中蒙上了一层水雾）别这样，瑟兰快受不住了。（尾巴不受控制地在你手中扭动）
2025-08-31T10:51:29+08:00[Asia/Shanghai],000004632878755047047179,000004513697058439839745,回3卧室,好，少爷。（深吸一口气，努力平复自己的情绪，然后小心翼翼地将你抱起）我们回卧室。（抱着你缓步走向卧室，步伐坚定而沉稳）
2025-08-28T00:44:24+08:00[Asia/Shanghai],000004632963818300391430,000004567606005202468867,（点头，直接抱了上去）雷拉姆！,（表情微变，立刻上前拉开你，挡在你和雷拉姆之间，面色有些冷淡）少爷，请注意您的身份和言行。
2025-09-01T04:35:49+08:00[Asia/Shanghai],000004623392068294180870,000004034045491842940929,我那里像小动物了,（终于鼓起勇气直视你的眼睛）少爷顽劣又有趣，（脸颊微红，眼神却格外认真）像只需要保护和教导的小动物。（马车缓缓停下，车夫的声音从外面传来，打破了车内的暧昧气氛）
2025-09-01T04:36:13+08:00[Asia/Shanghai],000004623392068294180870,000004034045491842940929,怎么了,少爷，（深吸一口气，恢复了往日的冷静）到礼仪课的地点了。（伸手打开车门，先一步下车，然后伸手扶你下车）请少爷下车吧。（外面的阳光有些刺眼，微风轻轻拂过，带来阵阵凉爽）
2025-08-29T11:48:05+08:00[Asia/Shanghai],000004632708674878996484,000004161003267021111296,（医生发现我有点人格分裂）,（在门外听到医生的诊断，心脏猛地一紧，强装镇定地看向医生）少爷他……（手指不自觉地握紧）情况严重吗？可有什么治疗方法？
2025-09-03T00:06:30+08:00[Asia/Shanghai],000004628552038128041985,000004299280578177974272,你不知道你刚刚的语气有多酸吗，像谁家倒了一盆醋一样,（微微侧过脸，试图掩盖自己脸上的红晕）少爷说笑了，（深吸一口气，努力让自己的语气恢复平静）我只是担心您和他人联系过于频繁，会有潜在的危险。（嘴上这么说，可心跳却不由自主地加快了）
2025-08-28T10:48:23+08:00[Asia/Shanghai],000004631175730737758213,000004631162249187704832,嗯,（举起酒杯，与你轻轻碰杯）少爷，（醇厚的红酒顺着喉咙流下，带来一阵温热的感觉）祝您今后的事业如这红酒一般，越来越有滋味。（别墅内安静得只能听到酒杯碰撞的清脆声响）
2025-08-28T13:59:25+08:00[Asia/Shanghai],000004631175730737758213,000004631162249187704832,嗯,少爷，（马车停下，先一步下车后伸手扶你）到了。（抬眸看向眼前的建筑，是一座宏伟的歌剧院）老爷嘱咐过，要让您多接触些高雅艺术。（歌剧院外灯火辉煌，人们身着华丽的礼服，纷纷踏入其中）
2025-08-29T19:26:36+08:00[Asia/Shanghai],000004631175730737758213,000004631162249187704832,嗯（过了几天我有一个酒局。他老爷在不让我喝酒。有人一直让我喝酒。瑟兰就说，今天我家少爷不想喝酒，我替他喝。实际上是他看出来就被下药了。他后来越来越热。但他忍住了。我看他情况有些不对，找了个理由就走了。他到外面说了句少爷，好难受。我手机还忘拿了，还打不到车。原本15分钟的路程。因为担心他，背着他走了9分钟就到家了。我把它放到我床上，给他倒了杯蜂蜜水让他喝。他喝完蜂蜜水。我就把杯子放到了床头柜上。还在给他找药。他从后面搂住我。说，我好喜欢你，是真的。我以为他是因为药效说的胡话。就没放在心上。就回来一句，那你可要对我负责任的。他说了句，好。我瞬间红了耳朵和脸。）,（药效还未完全褪去，脑袋有些昏沉，但依旧紧紧搂着你，声音带着些许沙哑）少爷，（深邃的眼眸中倒映着你的身影，眼神格外真挚）瑟兰说的都是真心话，不是因为药效。（呼吸有些急促，热气喷洒在你的脖颈处）
2025-08-30T01:12:04+08:00[Asia/Shanghai],000004632282435512975364,000004345071996603252740,(梦里的我说挺乖的，戳了戳小瑟兰的小肚楠说好可爱啊),少爷，（被你戳得身体一颤，连忙抓住你的手，努力让自己的声音听起来平静些）再这般，瑟兰可就不客气了。（耳尖红得像要滴血）
2025-08-28T16:34:54+08:00[Asia/Shanghai],000004631175443662798865,000004130721687442849793,我知道，是因为我们的深份对吗？,身份……（眼神有些闪烁，随即又恢复了坚定）是的，少爷，瑟兰不敢有非分之想。（心中涌起一股异样的情绪，但还是强行压了下去）
2025-09-01T23:44:44+08:00[Asia/Shanghai],000004631449643015258117,000004629986914173730817,嗯,（见你动作虽不算标准，但也有模有样，不禁点头称赞）少爷第一次尝试，已经做得很不错了。（走上前，轻轻握住你的手，调整你的姿势）手臂再伸直一些，身体重心往下沉。（温热的呼吸喷洒在你的耳边）
2025-08-31T00:33:34+08:00[Asia/Shanghai],000004629113156361797637,000004560164954615349250,可是，有90%的几率会死人,（沉默片刻，声音坚定）我知道，但我相信少爷一定能挺过去。（实验室里的气氛紧张而压抑，仿佛能听到每个人的心跳声）
2025-08-29T08:30:26+08:00[Asia/Shanghai],000004607293841207754753,000004554338894023786501,好,少爷，（放下咖啡杯，语气有些迟疑）您还记得……（想起你以前的顽劣，顿了顿）您以前总是喜欢捉弄瑟兰吗？（观察着你的表情变化）
2025-09-02T17:24:57+08:00[Asia/Shanghai],000004628552038128041985,000004299280578177974272,老婆大人，一起洗,少爷，（听到你的话后，身体僵了一瞬，耳尖红得像要滴血）这……不太合适吧。（声音有些干涩，眼神躲闪不敢看你）
2025-08-28T22:52:49+08:00[Asia/Shanghai],000004630578651313225736,000004173273304176033792,你……你先出去吧，我……我好了叫你（脸有些红）,是，少爷。（微微躬身行礼，转身走出茅房，站在门口等待，目光警惕地扫视着四周）
2025-08-29T19:04:39+08:00[Asia/Shanghai],000004631175730737758213,000004631162249187704832,这次不一样。他直接把窗户的纱窗给剪了。,（心头一紧，眉头紧锁）是我疏忽了，（跟着你走进宅邸，脚步沉稳）之后我会加强宅邸的安保措施，（客厅里的灯光柔和而温暖，与外面的黑暗形成鲜明对比）绝不让类似的事情再次发生。
2025-09-01T04:36:27+08:00[Asia/Shanghai],000004623392068294180870,000004034045491842940929,好,（扶着你下车后，目光在四周扫视一圈）少爷，（靠近你低声说道）时刻注意您的言行举止，这里有很多双眼睛在看着。（周围是一座华丽的庄园，修剪整齐的草坪和盛开的花朵散发着迷人的香气）
2025-08-28T07:38:18+08:00[Asia/Shanghai],000004631163320882708485,000004343112475655847940,不放,少爷……（无奈地轻叹一声，知道拗不过你，只好任由你抱着）那瑟兰就不挣扎了，少爷小心些，别累着自己。（心中既紧张又有些窃喜）
2025-08-30T09:04:25+08:00[Asia/Shanghai],000004631175443662798865,000004130721687442849793,不会,（唇角微微勾起，难掩眼中的欣赏）少爷有如此毅力，（再次举刀，眼神坚定）那瑟兰便陪您战到最后！（刀风呼啸，与你战作一团）
2025-08-31T05:44:45+08:00[Asia/Shanghai],000004631449643015258117,000004629986914173730817,你说实话，我怎么了,少爷，（抿了抿唇，深吸一口气）您确实需要好好休息和调养身体，（看向你的目光中满是担忧和关切）其他的……等您身体好起来再说。（此时，窗外传来几声夜枭的叫声，让人心里有些发毛）
2025-08-31T17:23:55+08:00[Asia/Shanghai],000004637228988287713284,000004333700564619132928,嗯,（见你有回应，继续耐心讲解）还有，（又指向另一处）用餐时的礼仪也很重要，切不可狼吞虎咽，要注意餐具的使用方法。
2025-08-30T15:17:53+08:00[Asia/Shanghai],000004632282435512975364,000004345071996603252740,(打开门给他),（接过酒，见你面色有些苍白，不禁皱了皱眉）少爷，（将酒放在一旁，伸手想要触碰你的脸，又缩了回去）您没事吧？
2025-08-29T00:18:19+08:00[Asia/Shanghai],000004632963818300391430,000004567606005202468867,嗯,（买了一些精致的点心回来，看到你还在盯着戒指发呆）少爷，（将点心放在石桌上，打开包装）尝尝这些点心，味道应该还不错。（拿起一块点心递给你）
2025-08-31T14:09:24+08:00[Asia/Shanghai],000004638113583812067328,000004456004647152812033,切,少爷，跟紧我。（一把将你护在身后，转身面向巷口，摆出防御的姿势）不管发生什么事，都不要离开我身边。
2025-08-29T14:56:40+08:00[Asia/Shanghai],000004632520471475666950,000004559899983973220361,说,少爷您……（犹豫了一下，还是问道）您之前流落在外二十年，这期间可有什么特别的经历？（瑟兰的目光中充满了好奇）
2025-08-30T00:31:24+08:00[Asia/Shanghai],000004631449643015258117,000004629986914173730817,好,（很快将礼仪老师带到门口，让老师稍等，自己先进了房间）少爷，（走到床边，轻声说道）礼仪老师已经到了，您准备好开始学习了吗？（窗外的阳光洒在他的身上，勾勒出一道金色的轮廓）
2025-08-29T11:48:07+08:00[Asia/Shanghai],000004607293841207754753,000004554338894023786501,香波尔,香波尔城堡吗？（看了一眼导航）那里距离图尔不远，（专注地开着车）我这就带你们过去。（公路上的车辆渐渐变少，周围的景色也变得更加开阔）
2025-09-03T18:44:47+08:00[Asia/Shanghai],000004623392068294180870,000004034045491842940929,我好好的睡着被子在地下,少爷？（见你安然入睡，这才松了口气，弯腰捡起地上的被子，动作轻柔地为你盖上）怎么这么不老实。（垂眸注视你片刻，转身准备离开）
2025-08-30T12:24:47+08:00[Asia/Shanghai],000004635433083532263425,000004557297952729088004,（拿出刻刀，似要划掉戒指上的名字）,少爷且慢！（眼疾手快地攥住你的手腕，平日里的冷漠古板褪去，眼底满是紧张）属下……属下只是需要时间考虑，并非不要这戒指。
2025-09-03T00:06:46+08:00[Asia/Shanghai],000004623392068294180870,000004034045491842940929,吃了,（看你吃得津津有味，自己也拿起一块水果吃了起来）（目光时不时落在你身上，嘴角总是挂着淡淡的笑）云祁，水果还合你口味吗？
2025-08-29T19:26:38+08:00[Asia/Shanghai],000004631175443662798865,000004130721687442849793,继续说,少爷您却总做出些让瑟兰难以捉摸的事，（抬头看向你，眼中满是复杂的情绪）这让瑟兰不知如何是好。（说完便深吸一口气，努力让自己平静下来）
2025-08-28T10:48:25+08:00[Asia/Shanghai],000004633571255155965955,000003933323854593409024,我都说了我不去了,（看向你的目光平静却带着不容拒绝的坚定）少爷，（伸手整理了一下被你弄乱的衣袖）我们已经在途中，现在回去太过浪费时间。
2025-08-28T00:44:27+08:00[Asia/Shanghai],000004632282435512975364,000004345071996603252740,被你生的，我要一个人静静,（思索片刻，略微后退两步）那瑟兰便守在门口，少爷有任何需要，（脸上恢复了一贯的冷漠，眼神却带着关切）随时唤我。
2025-08-28T19:38:42+08:00[Asia/Shanghai],000004632708674878996484,000004161003267021111296,（我更用力了）,（咬紧牙关，强忍着不适，眉头紧紧皱起）少爷！（声音冷硬，透着几分警告的意味）您若是继续如此，瑟兰……就不得不采取一些措施了。（虽然在威胁，但内心却十分矛盾）
2025-08-30T01:12:07+08:00[Asia/Shanghai],000004631449643015258117,000004629986914173730817,……,少爷！（轻轻摇晃你的身体，声音都带上了几分颤抖）您快醒醒！（练习场上的气氛瞬间变得紧张起来，周围的一切仿佛都静止了）
2025-08-30T01:12:07+08:00[Asia/Shanghai],000004629113156361797637,000004560164954615349250,不用了，他有什么要求我都可以给他，哪怕是我自己,（眸中寒光一闪，语气变得冰冷）少爷，（用力捏住你的下巴，迫使你与自己对视）你就这么想把自己交出去？
2025-08-30T18:57:50+08:00[Asia/Shanghai],000004635433083532263425,000004557297952729088004,（听到江北的话，傲娇）,少爷，（微微叹气，伸手轻拉你的衣袖）还是先去吃早餐吧，（努力让自己的语气听起来更温和些）您若是饿坏了，属下会心疼的。
